cell,spec,n,estimator,target_time,truth,bias,bias_mc_se,emp_sd,mean_se,se_ratio,rmse,coverage,coverage_mc_se,ci_width,n_used
C4,Q✓ π✗ G✗,500,aipw,0.513946,-0.09886684941881166,0.00029420060983381045,0.0012469205037098597,0.02788199008833525,0.02516043695034029,0.9023902838580539,0.027855647803314138,0.906,0.013050976974924135,0.09862710051591551,500.0
C4,Q✓ π✗ G✗,500,aipw,1.149562,-0.17473091250511089,-0.0003438809906135012,0.0016533453386060673,0.03696992567405574,0.032938493755472,0.8909537456437769,0.03693453814077308,0.926,0.011706750189527404,0.12911652293144515,500.0
C4,Q✓ π✗ G✗,500,aipw,2.66982,-0.25736161330036356,-0.0008730360635622902,0.0019076976628079143,0.04265741654555969,0.04034328604584608,0.9457508052030758,0.04262367966209613,0.926,0.011706750189527404,0.15814277533571133,500.0
C4,Q✓ π✗ G✗,500,gcomp,0.513946,-0.09886684941881166,-0.00015141403514213093,0.0009735935926319313,0.02177021455583237,,,0.021748960516158,,,,500.0
C4,Q✓ π✗ G✗,500,gcomp,1.149562,-0.17473091250511089,-0.0005982811529748157,0.0013431410602388156,0.030033547140651318,,,0.030009462945544865,,,,500.0
C4,Q✓ π✗ G✗,500,gcomp,2.66982,-0.25736161330036356,-0.00104205159219643,0.0016477803222186404,0.03684548812467387,,,0.036823371473508386,,,,500.0
C4,Q✓ π✗ G✗,500,ipw,0.513946,-0.09886684941881166,0.02524429715400258,0.0011440291004575272,0.025581268368609668,0.026992924077246877,1.0551831788907475,0.03592167907495025,0.854,0.015791390059142988,0.10581031805765591,500.0
C4,Q✓ π✗ G✗,500,ipw,1.149562,-0.17473091250511089,0.039909979739884104,0.0015509502192867968,0.03468030120043484,0.037350648555987874,1.0769989666502537,0.0528500172905188,0.806,0.017684117167673367,0.1464118519378984,500.0
C4,Q✓ π✗ G✗,500,ipw,2.66982,-0.25736161330036356,0.04468459575111167,0.0018290010953643861,0.040897707801563425,0.04882438765014661,1.1938172155526077,0.060547422371687185,0.866,0.015234434679370286,0.1913880827230191,500.0
C4,Q✓ π✗ G✗,500,tmle,0.513946,-0.09886684941881166,0.00011088963010883634,0.001272796816217801,0.0284606020260831,0.025109699956641255,0.8822617291661341,0.028432343421916122,0.894,0.013766916866168691,0.09842821515524762,500.0
C4,Q✓ π✗ G✗,500,tmle,1.149562,-0.17473091250511089,-0.0002813496561378571,0.0016786301662337511,0.0375353116078044,0.03287319436165187,0.8757938312897028,0.037498812993066795,0.926,0.011706750189527404,0.12886055401124566,500.0
C4,Q✓ π✗ G✗,500,tmle,2.66982,-0.25736161330036356,-0.0008163079148817317,0.001928044522329219,0.04311238615574245,0.04018773764995841,0.932162221427067,0.043076987394357884,0.926,0.011706750189527404,0.15753303682812567,500.0
C4,Q✓ π✗ G✗,500,tmle (concrete),0.513946,-0.09886684941881166,0.0016987890820556529,0.0019485478844955993,0.023705108120603387,0.025139183907565078,1.060496487915837,0.023685886018822173,0.9324324324324325,0.020632267987333502,0.09854379089641375,148.0
C4,Q✓ π✗ G✗,500,tmle (concrete),1.149562,-0.17473091250511089,0.0023395151923257837,0.002589532011591824,0.031503016582237045,0.032894748788520015,1.044177744142372,0.03148345135268315,0.9459459459459459,0.018587305551496673,0.12894504682908567,148.0
C4,Q✓ π✗ G✗,500,tmle (concrete),2.66982,-0.25736161330036356,0.0019854302344320804,0.003014410249372751,0.036671883431662965,0.04035986281816646,1.100566947791922,0.03660167070626354,0.9662162162162162,0.014851162420842076,0.15820775633708964,148.0
C5,Q✗ π✓ G✓,500,aipw,0.513946,-0.09886684941881166,-0.0005601508684342907,0.0013984885491891584,0.031271154617420166,0.03110769076533098,0.9947726953453095,0.031244889340175188,0.934,0.01110351295761841,0.12193990708451591,500.0
C5,Q✗ π✓ G✓,500,aipw,1.149562,-0.17473091250511089,-0.0012485962621668835,0.0017894269539748082,0.04001280309858058,0.03988424410764174,0.9967870536182605,0.03999226619745455,0.936,0.01094568408095172,0.15634336400316334,500.0
C5,Q✗ π✓ G✓,500,aipw,2.66982,-0.25736161330036356,0.0014863273419395947,0.002095494651780455,0.04685668487868348,0.04731248550023194,1.009727547365516,0.04683339608604102,0.94,0.010620734437881408,0.18546153519905625,500.0
C5,Q✗ π✓ G✓,500,gcomp,0.513946,-0.09886684941881166,0.027997790725042812,0.000801109427222877,0.017913351366862736,,,0.033228341312223075,,,,500.0
C5,Q✗ π✓ G✓,500,gcomp,1.149562,-0.17473091250511089,0.04669778963227858,0.0012385180329469207,0.02769410513028639,,,0.05427810874183039,,,,500.0
C5,Q✗ π✓ G✓,500,gcomp,2.66982,-0.25736161330036356,0.05510306108645355,0.0016392862482311676,0.03665555485625485,,,0.06616108964877847,,,,500.0
C5,Q✗ π✓ G✓,500,ipw,0.513946,-0.09886684941881166,-0.0005911031015799097,0.0014490237023240082,0.032401154994049025,0.034158907062910214,1.0542496731731947,0.03237413439978262,0.952,0.009559916317625384,0.13390045518910984,500.0
C5,Q✗ π✓ G✓,500,ipw,1.149562,-0.17473091250511089,-0.0010325026322937627,0.0018915798214815562,0.042297010656996765,0.047334995683149875,1.1191097183441197,0.04226730530779973,0.974,0.007116740827092135,0.18554977349466537,500.0
C5,Q✗ π✓ G✓,500,ipw,2.66982,-0.25736161330036356,0.002248400330821281,0.002257096668690066,0.050470215829793094,0.06092441956036343,1.2071361011378736,0.050469827665464866,0.972,0.0073778045514909145,0.23881933623463986,500.0
C5,Q✗ π✓ G✓,500,tmle,0.513946,-0.09886684941881166,-0.0013738800460803109,0.0014034290350591425,0.03138162723989178,0.03070810774710673,0.9785377766539497,0.031380319653376516,0.934,0.01110351295761841,0.12037357043540924,500.0
C5,Q✗ π✓ G✓,500,tmle,1.149562,-0.17473091250511089,-0.001983402271908729,0.0018020098833513385,0.040294165953000595,0.038979089805630904,0.9673631128411094,0.04030268545395541,0.932,0.01125841907196565,0.15279522433837786,500.0
C5,Q✗ π✓ G✓,500,tmle,2.66982,-0.25736161330036356,0.0002758937602365643,0.0021293500322722234,0.04761371420052063,0.04600307622476284,0.9661728138037133,0.0475668767712981,0.936,0.01094568408095172,0.18032874515717195,500.0
C5,Q✗ π✓ G✓,500,tmle (concrete),0.513946,-0.09886684941881166,0.01991866930772259,0.0017606444693387413,0.021491404634517295,0.030790786194301534,1.4327023625458395,0.029249512666154776,0.9261744966442953,0.021421825790562725,0.12069766494505602,149.0
C5,Q✗ π✓ G✓,500,tmle (concrete),1.149562,-0.17473091250511089,0.03481246592525555,0.0025257479115056115,0.030830682353116493,0.03893761391301516,1.2629501179067866,0.046433386217713785,0.9060402684563759,0.023902949804186044,0.15263264303081767,149.0
C5,Q✗ π✓ G✓,500,tmle (concrete),2.66982,-0.25736161330036356,0.04058145983770791,0.0032903716975029337,0.04016410512200567,0.04589443803820684,1.1426729886995928,0.05700161117813508,0.8993288590604027,0.024650096630699014,0.1799028927102321,149.0
C6,Q✗ π✓ G✗,500,aipw,0.513946,-0.09886684941881166,0.002780517753028395,0.0014333170746800498,0.03204994412295734,0.030999585864284588,0.9672274542931142,0.03213838514024973,0.932,0.01125841907196565,0.1215161436593095,500.0
C6,Q✗ π✓ G✗,500,aipw,1.149562,-0.17473091250511089,0.006863950134226671,0.0018962615506002455,0.04240169730261306,0.039515697092569316,0.9319366819340533,0.04291179252512402,0.922,0.01199299795714149,0.15489868625085995,500.0
C6,Q✗ π✓ G✗,500,aipw,2.66982,-0.25736161330036356,0.012010152707329682,0.002076137527797034,0.04642384642792527,0.046691417628124725,1.005763658567475,0.047907274376472735,0.942,0.010453324829928518,0.18302699387648608,500.0
C6,Q✗ π✓ G✗,500,gcomp,0.513946,-0.09886684941881166,0.02813747568547981,0.0007966834630119829,0.017814383798447332,,,0.033293169022024824,,,,500.0
C6,Q✗ π✓ G✗,500,gcomp,1.149562,-0.17473091250511089,0.04688456948068338,0.0012243285392101414,0.02737681840466893,,,0.05427848617066731,,,,500.0
C6,Q✗ π✓ G✗,500,gcomp,2.66982,-0.25736161330036356,0.055122934356338915,0.001645146011056033,0.036786583136339104,,,0.06625016290925137,,,,500.0
C6,Q✗ π✓ G✗,500,ipw,0.513946,-0.09886684941881166,0.002384830069082298,0.001460432730277361,0.032656268614657945,0.03389059200903814,1.0377974412491868,0.03271064705155536,0.938,0.010784804124322337,0.13284867950491142,500.0
C6,Q✗ π✓ G✗,500,ipw,1.149562,-0.17473091250511089,0.006554338135267146,0.00197120328170194,0.04407744535356204,0.0464146575521725,1.0530251283817105,0.04451847812886097,0.94,0.010620734437881408,0.18194211431403626,500.0
C6,Q✗ π✓ G✗,500,ipw,2.66982,-0.25736161330036356,0.013023946857863539,0.0022644785927972244,0.050635280670876595,0.06011014878935971,1.1871198893923123,0.052234346718205114,0.964,0.008331146379700699,0.23562745346497796,500.0
C6,Q✗ π✓ G✗,500,tmle,0.513946,-0.09886684941881166,0.0021728275179652046,0.0014060649956584592,0.031440569110752624,0.03077632371707145,0.9788729844125498,0.031484179307373135,0.918,0.012269963325128561,0.12064097212401183,500.0
C6,Q✗ π✓ G✗,500,tmle,1.149562,-0.17473091250511089,0.006737492751324853,0.0018437392245600176,0.041227262388989494,0.03879018623291489,0.9408867818318816,0.04173345897881652,0.93,0.011410521460476728,0.15205473594022925,500.0
C6,Q✗ π✓ G✗,500,tmle,2.66982,-0.25736161330036356,0.011958730238508472,0.002066399772668075,0.04620610360375928,0.04514054190702049,0.9769389406673085,0.04768380470493384,0.928,0.0115599307956406,0.17694767276076237,500.0
C6,Q✗ π✓ G✗,500,tmle (concrete),0.513946,-0.09886684941881166,0.020025512877463732,0.0015990266114422349,0.019054601197145582,0.030594957762097707,1.6056467120750286,0.027596052374997897,0.9577464788732394,0.016881559461530093,0.11993003159046414,142.0
C6,Q✗ π✓ G✗,500,tmle (concrete),1.149562,-0.17473091250511089,0.0343905467671562,0.002459436648600443,0.029307570101323913,0.038440518706968914,1.311624217704505,0.045117563581819155,0.9295774647887324,0.02147110763323086,0.15068406561397124,142.0
C6,Q✗ π✓ G✗,500,tmle (concrete),2.66982,-0.25736161330036356,0.044591416788884945,0.0030571609168063927,0.03643027679989939,0.0445901683813645,1.2239865380733985,0.05749968074768841,0.9014084507042254,0.02501707243869779,0.17479024956282543,142.0
C7,Q✗ π✗ G✓,500,aipw,0.513946,-0.09886684941881166,0.006373690138043557,0.001208964015882036,0.02703325721863368,0.025649280174051596,0.9488046507533645,0.02774814097976486,0.912,0.012669333052690657,0.10054333074103676,500.0
C7,Q✗ π✗ G✓,500,aipw,1.149562,-0.17473091250511089,0.012516145983466712,0.0016286076528814978,0.036416774205194104,0.03393697877404515,0.9319051320367836,0.03847314636086469,0.914,0.01253826144248077,0.13303051228245752,500.0
C7,Q✗ π✗ G✓,500,aipw,2.66982,-0.25736161330036356,0.010003054081386768,0.002005598579703454,0.04484654759793954,0.0420047055020129,0.9366318646999439,0.04590480908081959,0.922,0.01199299795714149,0.16465541993031346,500.0
C7,Q✗ π✗ G✓,500,gcomp,0.513946,-0.09886684941881166,0.02844551326466725,0.0008027584609306957,0.017950224881541448,,,0.03362608179734407,,,,500.0
C7,Q✗ π✗ G✓,500,gcomp,1.149562,-0.17473091250511089,0.0467369474107127,0.0012277389929279392,0.02745307846814006,,,0.05418954168116597,,,,500.0
C7,Q✗ π✗ G✓,500,gcomp,2.66982,-0.25736161330036356,0.053859081327475994,0.0016742880379792143,0.03743821866836273,,,0.06557146954328305,,,,500.0
C7,Q✗ π✗ G✓,500,ipw,0.513946,-0.09886684941881166,0.023478564189273136,0.0011526321742165253,0.02577363894601531,0.027217877254787182,1.0560354830684535,0.034845299252271277,0.854,0.015791390059142988,0.10669211831002959,500.0
C7,Q✗ π✗ G✓,500,ipw,1.149562,-0.17473091250511089,0.03660943412129039,0.0015625183374687063,0.03493897218669984,0.03803717851574058,1.0886747988030434,0.05058202230624197,0.822,0.01710648999648964,0.1491029999287445,500.0
C7,Q✗ π✗ G✓,500,ipw,2.66982,-0.25736161330036356,0.032997802466989024,0.001989904175321601,0.04449561004729759,0.05087084544259599,1.1432778511974937,0.055360225455688264,0.908,0.012925633446759966,0.19941004986118344,500.0
C7,Q✗ π✗ G✓,500,tmle,0.513946,-0.09886684941881166,0.005055556923929813,0.0012183833311795356,0.027243879511700805,0.02557689745626874,0.938812603589877,0.027682181429892216,0.914,0.01253826144248077,0.10025959570112172,500.0
C7,Q✗ π✗ G✓,500,tmle,1.149562,-0.17473091250511089,0.010482238820550067,0.0016415108277979104,0.03670529796758079,0.03378429440995802,0.920420110464634,0.03813740515271273,0.924,0.01185107590052481,0.13243200057323115,500.0
C7,Q✗ π✗ G✓,500,tmle,2.66982,-0.25736161330036356,0.007799394725898742,0.0020237157928968013,0.045251660800571344,0.04166495078835649,0.9207385994511483,0.04587426225771835,0.92,0.012132600710482479,0.16332360592562492,500.0
C7,Q✗ π✗ G✓,500,tmle (concrete),0.513946,-0.09886684941881166,0.019015442776664233,0.0016482635959843065,0.020187023858832375,0.02559553601102789,1.2679202338104505,0.027683681536020677,0.9266666666666666,0.02128466671190877,0.10033265828463653,150.0
C7,Q✗ π✗ G✓,500,tmle (concrete),1.149562,-0.17473091250511089,0.03236836963170009,0.002400586714265904,0.02940106266627952,0.03368964301923265,1.145864807732673,0.043662008908754414,0.8266666666666667,0.030907268712379928,0.1320609749810946,150.0
C7,Q✗ π✗ G✓,500,tmle (concrete),2.66982,-0.25736161330036356,0.03582332920228912,0.0031857704360257508,0.03901756002953485,0.04169286878192523,1.068566787630115,0.05287278858281337,0.8733333333333333,0.027156610272298008,0.16343304373859457,150.0
C8,Q✗ π✗ G✗,500,aipw,0.513946,-0.09886684941881166,0.005471314379538253,0.0011716538225413746,0.026198975932999892,0.025633096518274983,0.9784007048148727,0.02673852741453377,0.936,0.01094568408095172,0.10047989197611604,500.0
C8,Q✗ π✗ G✗,500,aipw,1.149562,-0.17473091250511089,0.014461956190126397,0.0015438010332311696,0.03452044054039307,0.03347759710021353,0.9697905523841943,0.037395530084727284,0.918,0.012269963325128561,0.13122976921072213,500.0
C8,Q✗ π✗ G✗,500,aipw,2.66982,-0.25736161330036356,0.021548000329924044,0.001975408994031801,0.04417148794019584,0.04079037116156378,0.9234547683064293,0.04910737647620336,0.906,0.013050976974924135,0.15989531678537253,500.0
C8,Q✗ π✗ G✗,500,gcomp,0.513946,-0.09886684941881166,0.02731503399606207,0.0008262693864408749,0.018475945158088394,,,0.03296648162288095,,,,500.0
C8,Q✗ π✗ G✗,500,gcomp,1.149562,-0.17473091250511089,0.04522810110699484,0.001258364134915782,0.02813787746119405,,,0.05325164596019242,,,,500.0
C8,Q✗ π✗ G✗,500,gcomp,2.66982,-0.25736161330036356,0.05245741718595312,0.0016955910371209575,0.037914568210418303,,,0.06470255073363358,,,,500.0
C8,Q✗ π✗ G✗,500,ipw,0.513946,-0.09886684941881166,0.02250888832702721,0.0010841282928163614,0.02424184559068181,0.027254959329114044,1.124293908529408,0.033062694947716464,0.872,0.014940950438308804,0.10683747737033497,500.0
C8,Q✗ π✗ G✗,500,ipw,1.149562,-0.17473091250511089,0.03814698373647723,0.0014541818547079833,0.03251649478773774,0.03746411291629481,1.1521571793286545,0.050103893627197,0.836,0.0165592270351004,0.14685662405735936,500.0
C8,Q✗ π✗ G✗,500,ipw,2.66982,-0.25736161330036356,0.04308614207091743,0.0019143383870872308,0.04280590765464354,0.04873338189957885,1.1384732755291151,0.060704997135597294,0.864,0.01532997064576446,0.1910313467360214,500.0
C8,Q✗ π✗ G✗,500,tmle,0.513946,-0.09886684941881166,0.0037813885220771056,0.0011768250870591319,0.02631460892291327,0.02555765375988372,0.9712344133539285,0.026558852095586352,0.938,0.010784804124322337,0.10018416179743357,500.0
C8,Q✗ π✗ G✗,500,tmle,1.149562,-0.17473091250511089,0.01196158050751706,0.001550221315693444,0.03466400242059703,0.03334648349338659,0.961991725270952,0.036636993407283554,0.922,0.01199299795714149,0.13071581331619428,500.0
C8,Q✗ π✗ G✗,500,tmle,2.66982,-0.25736161330036356,0.01852991370288921,0.001985400855554483,0.044394912756060646,0.040618130065486466,0.9149275793979663,0.048065831563570416,0.916,0.012405160216619531,0.15922014409543403,500.0
C8,Q✗ π✗ G✗,500,tmle (concrete),0.513946,-0.09886684941881166,0.01940027661220779,0.001634795942663262,0.019343166451766806,0.025371953028555817,1.311675267429565,0.027346960767821803,0.9285714285714286,0.021766050007858712,0.09945622909132075,140.0
C8,Q✗ π✗ G✗,500,tmle (concrete),1.149562,-0.17473091250511089,0.03455821939690294,0.0023984304211525117,0.028378611451502948,0.03314524051522383,1.1679655494021162,0.044652700336203,0.8214285714285714,0.03236882025624878,0.12992695636236032,140.0
C8,Q✗ π✗ G✗,500,tmle (concrete),2.66982,-0.25736161330036356,0.04344600715668638,0.0031325019815849602,0.03706426328754854,0.04030591831999645,1.0874603929747315,0.057021948250151264,0.8428571428571429,0.03075815566547661,0.15799629778826707,140.0
C1,Q✓ π✓ G✓,1000,aipw,0.513946,-0.09886684941881166,0.001469491920286342,0.0009110819787564283,0.020372412375743932,0.02168308830506816,1.064335823620219,0.02040501218179339,0.964,0.008331146379700699,0.08499614430307048,500.0
C1,Q✓ π✓ G✓,1000,aipw,1.149562,-0.17473091250511089,0.0009329827260604497,0.0011412332636124827,0.025518751556214487,0.02751331671778483,1.0781607657089562,0.025510286638784574,0.96,0.008763560920082661,0.10785021972420407,500.0
C1,Q✓ π✓ G✓,1000,aipw,2.66982,-0.25736161330036356,-0.0011082175258788857,0.00146406155718013,0.03273741165098966,0.032539046714409395,0.9939407263257397,0.03272342878501282,0.958,0.00897061870775924,0.1275507193030176,500.0
C1,Q✓ π✓ G✓,1000,gcomp,0.513946,-0.09886684941881166,0.00020697479511481786,0.000663187691842581,0.014829327608011943,,,0.014815936620981697,,,,500.0
C1,Q✓ π✓ G✓,1000,gcomp,1.149562,-0.17473091250511089,0.0004092402441349316,0.0009073804607202001,0.020289643916254457,,,0.020273474998759443,,,,500.0
C1,Q✓ π✓ G✓,1000,gcomp,2.66982,-0.25736161330036356,-4.558021650896793e-05,0.001138885761766736,0.025466259819170528,,,0.025440821644657653,,,,500.0
C1,Q✓ π✓ G✓,1000,ipw,0.513946,-0.09886684941881166,0.0014862487028997516,0.0009304261887425248,0.02080496206074335,0.02390355994302485,1.148935521883417,0.020837218832251665,0.972,0.0073778045514909145,0.09370023318124603,500.0
C1,Q✓ π✓ G✓,1000,ipw,1.149562,-0.17473091250511089,0.0007763333863706765,0.0012186150018182488,0.027249059824666345,0.03297470525998801,1.2101226784396688,0.027232864930674897,0.97,0.007628892449104264,0.12925846942079997,500.0
C1,Q✓ π✓ G✓,1000,ipw,2.66982,-0.25736161330036356,-0.0008658817119543857,0.0016132521587015462,0.036073414917049365,0.04294397222796066,1.1904604076633751,0.03604772437185379,0.982,0.005945754788082,0.16833727783978242,500.0
C1,Q✓ π✓ G✓,1000,tmle,0.513946,-0.09886684941881166,0.0012385046461773899,0.0008963829437692851,0.02004373196139493,0.021545515141938115,1.0749253274507802,0.020061943632583738,0.964,0.008331146379700699,0.08445686741312218,500.0
C1,Q✓ π✓ G✓,1000,tmle,1.149562,-0.17473091250511089,0.0009992324402673216,0.0011245743100733636,0.025146246030739675,0.027351708066400207,1.0877054186523307,0.025140952399010194,0.96,0.008763560920082661,0.10721672545159619,500.0
C1,Q✓ π✓ G✓,1000,tmle,2.66982,-0.25736161330036356,-0.0007903440226998236,0.00145412092559885,0.03251513237143943,0.03227472971641972,0.9926064377572432,0.032492214592732535,0.962,0.008550555537507495,0.12651461570989458,500.0
C1,Q✓ π✓ G✓,1000,tmle (concrete),0.513946,-0.09886684941881166,0.001969319774202146,0.0012348369658752706,0.015123602409604883,0.021735909121503364,1.4372177033495046,0.015201208763929868,0.9933333333333333,0.006644407283433823,0.08520319877083646,150.0
C1,Q✓ π✓ G✓,1000,tmle (concrete),1.149562,-0.17473091250511089,0.0035383460996218,0.0015404133812414941,0.018866133884984964,0.027537038847147446,1.4596015810670895,0.01913316564245914,0.9933333333333333,0.006644407283433823,0.107943209614021,150.0
C1,Q✓ π✓ G✓,1000,tmle (concrete),2.66982,-0.25736161330036356,0.004039244266556708,0.0020403584709902623,0.02498918573145708,0.03245634644438062,1.2988156874404944,0.025231167929289904,0.9933333333333333,0.006644407283433823,0.12722654120502805,150.0
C2,Q✓ π✓ G✗,1000,aipw,0.513946,-0.09886684941881166,-0.00048239482720680287,0.0009451758689476778,0.021134774936594405,0.021729963921557172,1.028161595604797,0.02111913963604043,0.94,0.010620734437881408,0.08517989334321363,500.0
C2,Q✓ π✓ G✗,1000,aipw,1.149562,-0.17473091250511089,-1.7994294370418995e-05,0.0012274533027761651,0.02744669024214137,0.027439190095293924,0.9997267376583013,0.02741923571933018,0.948,0.009929350431926557,0.10755964870344854,500.0
C2,Q✓ π✓ G✗,1000,aipw,2.66982,-0.25736161330036356,0.0017545488713896428,0.0014697826702448596,0.032865339628186635,0.03194650234436399,0.972042361520749,0.03287930549023804,0.942,0.010453324829928518,0.12522798805395563,500.0
C2,Q✓ π✓ G✗,1000,gcomp,0.513946,-0.09886684941881166,-0.0003419211823068982,0.0006921159327043446,0.015476182738375845,,,0.015464479227643244,,,,500.0
C2,Q✓ π✓ G✗,1000,gcomp,1.149562,-0.17473091250511089,0.0004952507831376771,0.000947729079285168,0.021191866455349234,,,0.021176455954475287,,,,500.0
C2,Q✓ π✓ G✗,1000,gcomp,2.66982,-0.25736161330036356,0.0006803749051462302,0.0011654845946219973,0.02606102780303572,,,0.02604384237822546,,,,500.0
C2,Q✓ π✓ G✗,1000,ipw,0.513946,-0.09886684941881166,0.0006594537070333861,0.000967753108705647,0.021639617365025704,0.023972701959901036,1.107815427395038,0.0216280228596382,0.964,0.008331146379700699,0.09397126490703761,500.0
C2,Q✓ π✓ G✗,1000,ipw,1.149562,-0.17473091250511089,0.004093826990224355,0.0012808204965734616,0.028640016973132967,0.033039697998443,1.1536200564907957,0.0289027592195415,0.972,0.0073778045514909145,0.12951323627405678,500.0
C2,Q✓ π✓ G✗,1000,ipw,2.66982,-0.25736161330036356,0.013606657865443234,0.001537541854425321,0.03438048104746104,0.04207083591839006,1.2236837483545608,0.036943126293912186,0.96,0.008763560920082661,0.1649146463990772,500.0
C2,Q✓ π✓ G✗,1000,tmle,0.513946,-0.09886684941881166,-0.0006639185336000639,0.0009294022616425085,0.020782066354746945,0.02154790581333208,1.0368509774491317,0.0207718867999134,0.938,0.010784804124322337,0.0844662386727843,500.0
C2,Q✓ π✓ G✗,1000,tmle,1.149562,-0.17473091250511089,3.548076394910915e-05,0.0012125368789920761,0.027113148866517188,0.027104930025358215,0.9996968688071077,0.027086045386132265,0.95,0.00974679434480897,0.10624937330636086,500.0
C2,Q✓ π✓ G✗,1000,tmle,2.66982,-0.25736161330036356,0.0017095348902960684,0.0014746159914148036,0.03297341597511748,0.031582241451285575,0.9578092083367488,0.032984756756525214,0.936,0.01094568408095172,0.12380011159113548,500.0
C2,Q✓ π✓ G✗,1000,tmle (concrete),0.513946,-0.09886684941881166,0.0008587324068286939,0.0012943958198192826,0.01574700478434276,0.0216780539556783,1.3766461782772035,0.015717191876613513,1.0,0.0,0.08497641068637413,148.0
C2,Q✓ π✓ G✗,1000,tmle (concrete),1.149562,-0.17473091250511089,0.0019723038804922003,0.0017271986801085614,0.021012278827489794,0.027190580094159266,1.2940328994010193,0.021033844842078014,1.0,0.0,0.10658511624733756,148.0
C2,Q✓ π✓ G✗,1000,tmle (concrete),2.66982,-0.25736161330036356,0.0032320555383232395,0.002026177104011901,0.0246495083360635,0.031770597122956754,1.288893745457581,0.024777793496509083,0.9864864864864865,0.009490713265293112,0.1245384532389976,148.0
C3,Q✓ π✗ G✓,1000,aipw,0.513946,-0.09886684941881166,-0.0016314073623974286,0.0008736329016041597,0.019535025553672862,0.018099351773018846,0.9265077091038619,0.019583551233572805,0.916,0.012405160216619531,0.07094815523727621,500.0
C3,Q✓ π✗ G✓,1000,aipw,1.149562,-0.17473091250511089,-0.0005669951578809265,0.0011247745092717559,0.02515072262090614,0.02369837192600801,0.94225411663954,0.0251319560354166,0.932,0.01125841907196565,0.09289591093442164,500.0
C3,Q✓ π✗ G✓,1000,aipw,2.66982,-0.25736161330036356,4.61362129086268e-05,0.0013299608359236288,0.029738828365376783,0.029024677802352947,0.9759859213601273,0.029709110475919495,0.936,0.01094568408095172,0.11377464631098187,500.0
C3,Q✓ π✗ G✓,1000,gcomp,0.513946,-0.09886684941881166,-0.0014961520343007649,0.0006761151753136877,0.015118394926205937,,,0.015177193558895605,,,,500.0
C3,Q✓ π✗ G✓,1000,gcomp,1.149562,-0.17473091250511089,-0.0009721620468742861,0.000937971459013893,0.020973679433097227,,,0.020975236293061965,,,,500.0
C3,Q✓ π✗ G✓,1000,gcomp,2.66982,-0.25736161330036356,-7.813875183302854e-05,0.0011462838440261807,0.025631685967523063,,,0.02560616067572765,,,,500.0
C3,Q✓ π✗ G✓,1000,ipw,0.513946,-0.09886684941881166,0.022511113197631487,0.00081354965699637,0.018191523361155208,0.019402670819605804,1.066577572114537,0.028931295798004547,0.786,0.01834142851579451,0.07605707202062724,500.0
C3,Q✓ π✗ G✓,1000,ipw,1.149562,-0.17473091250511089,0.03595155388095786,0.0010734933456774743,0.024004040943285128,0.02693668929441725,1.1221731106883692,0.043215226715812925,0.722,0.020035768016225385,0.10558988175960693,500.0
C3,Q✓ π✗ G✓,1000,ipw,2.66982,-0.25736161330036356,0.03571732000150423,0.0013039579804031923,0.029157386839848774,0.035553936124347055,1.219380060347392,0.046088825641404485,0.884,0.014320893826853127,0.13936886862471562,500.0
C3,Q✓ π✗ G✓,1000,tmle,0.513946,-0.09886684941881166,-0.0016814164286284936,0.0008905062283706735,0.01991232461023778,0.01807875456356772,0.9079178306621547,0.019963337177114855,0.914,0.01253826144248077,0.07086741565986375,500.0
C3,Q✓ π✗ G✓,1000,tmle,1.149562,-0.17473091250511089,-0.0006617303924658816,0.0011417547504582088,0.02553041235657864,0.023670742628934312,0.9271586489998416,0.025513452104704737,0.92,0.012132600710482479,0.09278760608005643,500.0
C3,Q✓ π✗ G✓,1000,tmle,2.66982,-0.25736161330036356,0.00023546509168104258,0.001340200276745572,0.029967789222671296,0.028983772303033763,0.9671641804363366,0.02993873240339453,0.938,0.010784804124322337,0.11361429970011143,500.0
C3,Q✓ π✗ G✓,1000,tmle (concrete),0.513946,-0.09886684941881166,-0.0003225260487589888,0.0013720685149194176,0.016804338768454306,0.018032982463493302,1.073114670679304,0.016751335841880533,0.9466666666666667,0.018346459947155818,0.0706879928821564,150.0
C3,Q✓ π✗ G✓,1000,tmle (concrete),1.149562,-0.17473091250511089,0.00024257966072513922,0.0017589887527416006,0.021543124537557634,0.023694648878195567,1.0998705799099397,0.021472564315894917,0.98,0.01143095213298817,0.0928813175878074,150.0
C3,Q✓ π✗ G✓,1000,tmle (concrete),2.66982,-0.25736161330036356,0.0030484539591595465,0.00218919577803277,0.026812063016177543,0.029007036662816284,1.0818651532078813,0.02689585872527655,0.9466666666666667,0.018346459947155818,0.11370549521160016,150.0
C4,Q✓ π✗ G✗,1000,aipw,0.513946,-0.09886684941881166,-0.0008667732778203861,0.0009304009691266515,0.02080439813298876,0.01789513594434198,0.8601611942797003,0.02080164973331918,0.908,0.012925633446759966,0.07014764389871692,500.0
C4,Q✓ π✗ G✗,1000,aipw,1.149562,-0.17473091250511089,-0.0015579881820778872,0.0012075729394451355,0.027002151803885602,0.02326919300969325,0.8617532846528483,0.027020090614420535,0.906,0.013050976974924135,0.09121356049661991,500.0
